,tSNE_1,tSNE_2
1001701602_K7,0.207441031530382,-42.3099746226365
1001701602_K8,-33.1574325997285,36.1510816517389
1001701602_K10,-48.9240600384068,22.9836202907654
1001701602_K11,-43.1489524831855,17.4889266133166
1001701602_K12,-51.1924146960987,30.8916814454871
1001701602_K13,-37.3634139337582,26.9888734742379
1001701602_K15,-38.8900408288877,28.5805364737033
1001701602_K16,-37.1401701994625,25.8969047997485
1001701602_K17,-24.8938166190336,2.15201913821778
1001701602_K19,35.1772797684841,40.6157407017524
1001701602_K20,-39.2357409152527,27.9926842499147
1001701602_K21,-48.8090124539984,23.043971046852
1001701602_K22,-4.47304326366821,-44.3599697881756
1001701602_L1,-29.9732639623134,15.763281353793
1001701602_L4,-8.52790885463974,-41.3342349002408
1001701602_L5,-6.48429511663751,-45.6176448293023
1001701602_L6,-9.03290193184706,-16.8755605112858
1001701602_L7,-7.70472730822595,-45.7027532478252
1001701602_L8,10.1181984388864,-42.2083939546135
1001701602_L9,-47.598540638931,26.3639965281369
1001701602_L10,-42.1053616303507,25.4196957201375
1001701602_L11,-18.6336528481078,28.1785003917287
1001701602_L12,-43.5396811334917,28.9510355692762
1001701602_L14,-46.9822585870681,27.0603469733393
1001701602_L15,-36.2132350101187,14.5635823040992
1001701602_L16,-30.423407723161,50.1689417910894
1001701602_L18,-32.3192818405426,39.8514858092754
1001701602_L19,-6.21356221656396,-42.7144198274647
1001701602_L20,-10.2137888355517,-10.4952696401406
1001701602_L21,-39.2872664323838,27.2093450535504
1001701602_L22,-30.8697240334129,34.1232151802497
1001701602_L23,-26.1299358741576,3.90245650087431
1001701602_M2,-13.0591974005673,-14.02673350813
1001701602_M3,-5.35516611597092,-43.8038934472655
1001701602_M4,-8.72134356331687,-41.3202559661725
1001701602_M5,-8.86223812655358,-43.5765426050135
1001701602_M8,-24.7975874170384,5.06206326153227
1001701602_M9,-40.8116789212637,21.6171425151548
1001701602_M10,-43.6741639508603,24.3316418602256
1001701602_M11,-38.8915121681204,38.2102809159512
1001701602_M12,-42.5038030607755,32.7304996174313
1001701602_M13,-41.8160480550813,25.5365498708838
1001701602_M15,-6.55499763045758,38.7110590654009
1001701602_M16,-44.0920906153228,22.7486438533791
1001701602_M17,-10.1792449331501,-12.9848952202951
1001701602_M18,58.653195525189,27.0545938549186
1001701602_M19,-2.64970923853322,-14.8988002780595
1001701602_M22,37.9193243808514,32.9723765933171
1001701602_M23,-31.5273147630407,8.91288192097076
1001701602_N1,-11.8976155625409,-12.851418568462
1001701602_N2,-8.12245975439648,-19.2383706232721
1001701602_N4,-7.02688807108766,-41.4643221645303
1001701602_N5,-8.51023994542549,-40.3182741148731
1001701602_N6,-3.47892893876636,-20.1475681068803
1001701602_N7,-26.1546465206508,3.84281137866019
1001701602_N9,-47.5655248897858,23.501678129296
1001701602_N10,-30.7838912766833,19.791599091452
1001701602_N11,-35.4655047292213,19.1195295375422
1001701602_N12,-35.816219011384,28.3549821736388
1001701602_N13,-33.3166205461158,37.1969462583521
1001701602_N14,-42.5544497786495,24.4945151348684
1001701602_N15,-42.4220415553891,35.3338497288857
1001701602_N16,-47.2738242324493,22.8946195482247
1001701602_N17,49.4256660002586,41.8126664900503
1001701602_N19,-7.51525155155341,-18.348402187668
1001701602_N20,-41.0090003539395,21.6093667944242
1001701602_N22,-34.1328855772477,34.9930459048192
1001701602_O1,-3.16860291418931,-20.6275590431501
1001701602_O2,-8.80530705535672,-44.3260043271777
1001701602_O4,-2.85959338213709,-21.0729608707953
1001701602_O6,-13.5892384536134,-14.3662883042533
1001701602_O7,-6.96102579820202,-41.404859051632
1001701602_O8,-4.44689571377563,-39.52276613875
1001701602_O10,-40.8449455093577,19.1334031695269
1001701602_O12,-43.3647978389797,28.9636855247278
1001701602_O13,-33.3567650097496,50.0649601502448
1001701602_O14,-16.5454496195082,46.9472511823658
1001701602_O15,-48.6330087440584,25.577313312089
1001701602_O16,-41.4105662215175,35.6286514538977
1001701602_O17,-46.3409118062284,22.0555350901965
1001701602_O18,35.4721827508413,36.2826578693684
1001701602_O19,-30.6622387369988,34.5787986654602
1001701602_O21,-29.7633471680262,40.572129836226
1001701602_O22,-32.1629804336939,46.1493894720004
1001701602_O23,-31.1749445415687,9.96685763270419
1001701602_P1,5.02462129073966,-53.5948214233841
1001701602_P3,-8.24728896492889,-41.2676002239675
1001701602_P4,-3.62857368392601,-29.7603335937403
1001701602_P5,-26.7141055922413,1.87091365947012
1001701602_P6,-12.1240861478237,-3.7273982920773
1001701602_P9,-42.600433358694,24.9371418205086
1001701602_P12,47.4969419855245,13.8565308003429
1001701602_P13,-5.77109760177586,38.8951567853682
1001701602_P14,46.9527272216959,33.2467321079523
1001701602_P15,-37.1930515948652,19.0178305095496
1001701602_P17,-5.88231500295371,-43.0799635804054
1001701602_P18,-31.4468402550438,10.0135082679369
1001701602_P19,-0.41074087676473,-52.8958036632753
1001701602_P20,46.991988578655,9.35674187329908
1001701602_P21,-12.7872017784907,-13.2710921143709
1001701604_A4,-15.6660963593789,-37.6163110732643
1001701604_A5,-31.9028733837685,-41.5355888078459
1001701604_A6,-40.8786213994365,-24.0941851530182
1001701604_A7,-28.179337533398,-29.1389439028029
1001701604_A9,-57.8760382290371,-22.664556443327
1001701604_A10,-50.5680293849307,-34.2420145307655
1001701604_A11,-39.9709034165018,-18.3237170930711
1001701604_A12,40.89176018491,31.8600807634052
1001701604_A13,-63.3247094150503,-1.51722248721421
1001701604_A14,34.4876526837237,44.691335762954
1001701604_A15,-38.8034597639276,-31.1131489881177
1001701604_A16,42.0406049841218,34.6695707191683
1001701604_A17,-57.2001453464431,-20.7942823731858
1001701604_A18,41.5910752237666,38.4548787754819
1001701604_A19,51.6331229299516,32.2650076064421
1001701604_B1,-41.5146585418734,-15.016461679016
1001701604_B2,-64.5314087563419,-4.35718482244985
1001701604_B5,-37.3094059427723,-39.2068724200569
1001701604_B6,-43.4435085648815,-16.8285761911615
1001701604_B9,36.0426871820527,43.7318522601215
1001701604_B10,-51.4783868160396,-32.3414043345254
1001701604_B11,18.1349222599187,62.3303898975111
1001701604_B12,36.0648009739964,43.4966196958534
1001701604_B14,-49.4791017354682,-33.0603396545039
1001701604_B15,54.0990041626398,28.6103238597847
1001701604_B16,57.0910971927101,23.346817009649
1001701604_B17,-47.7202461655837,-30.0425665705009
1001701604_B18,40.9478969882635,42.2346882328552
1001701604_B19,36.1704079323305,15.731953084085
1001701604_C2,-41.3496894871392,-30.1869357529157
1001701604_C3,-51.4907648074511,-32.7107180616894
1001701604_C4,-57.6566295919576,-23.0351708984965
1001701604_C6,-54.9731615084575,-26.8263173866153
1001701604_C7,-49.4927166807217,-29.4050674854188
1001701604_C8,-50.5712074848848,-31.5418579290757
1001701604_C9,52.5170752301604,34.5848709746623
1001701604_C10,4.75052178223234,65.3787579163129
1001701604_C12,45.2865122983579,29.313346221554
1001701604_C13,39.0866381375638,30.2006559398024
1001701604_C14,39.2548598949839,29.8806414121622
1001701604_C15,-51.4653210893793,-32.6628003606931
1001701604_C16,60.4659565838576,18.8007518893967
1001701604_C18,42.3858587230405,-36.9627671745075
1001701604_C19,-48.8021472300113,8.63296111409656
1001701604_D1,-35.1283662669837,-48.6235900209564
1001701604_D5,-53.2674205697263,-0.465923414032178
1001701604_D6,-38.5208874043245,-29.3984730964934
1001701604_D8,-56.2542354445196,-24.6758462049797
1001701604_D9,52.4214985721174,-26.5031513946761
1001701604_D10,56.7177795638824,23.3831330468194
1001701604_D11,-41.6818476737622,-15.0513109692895
1001701604_D12,-36.321686636396,-37.0546375481943
1001701604_D13,-28.2553951787529,-29.310226534821
1001701604_D14,56.2409885879944,20.4743527721004
1001701604_D15,-51.0950092793977,-33.1531398699866
1001701604_D16,50.0115442847801,38.1393582178523
1001701604_D17,47.3979245728979,33.4547070631085
1001701604_D18,39.1124460114214,43.8484435289667
1001701604_D19,-14.6641630834628,-36.0078737497471
1001701604_E1,-48.1610867660414,-29.7826835768265
1001701604_E2,-39.622196481915,-21.2025930586165
1001701604_E3,-54.8985835868942,-26.2177446791294
1001701604_E5,-15.3964881849629,-37.3902764129752
1001701604_E6,-26.1798689753555,-30.2545538645589
1001701604_E7,-39.6840073203365,-21.7802749777549
1001701604_E8,58.953696270928,2.29521892584063
1001701604_E9,-39.8432214771513,-24.1522955226436
1001701604_E10,35.1817259666786,43.2834824795432
1001701604_E12,47.9897365760065,43.1286240537713
1001701604_E13,52.8168274605252,29.2306452916399
1001701604_E14,43.3202258437523,39.5926765342718
1001701604_E15,-34.3269891853758,14.2478592237423
1001701604_E16,35.267736410803,46.1131997009387
1001701604_E17,54.526358862877,6.23366071706179
1001701604_E19,54.2132851866272,32.7172051760433
1001701604_F2,-37.9906084542487,-7.79945944082088
1001701604_F3,-29.3377352389679,-46.1998320551935
1001701604_F4,-25.3886100091405,-36.0056299638672
1001701604_F6,-48.7863185927068,-29.7764845162218
1001701604_F8,-51.6800886517921,-32.2820304611933
1001701604_F9,40.7504066342219,-37.5520836560936
1001701604_F10,-61.3434836768566,3.14978616709307
1001701604_F13,30.0564098583462,40.7893299216224
1001701604_F14,-28.3517330012651,-29.6139009351287
1001701604_F16,35.4782776356364,43.429195647868
1001701604_F18,51.785154655092,30.8179368982813
1001701604_F19,-38.838281576618,-30.3512386264105
1001701604_G1,-54.8776130607321,-2.89895223538791
1001701604_G3,-7.36324449897741,-56.4050814566069
1001701604_G5,-28.6863937997103,-40.9557451777588
1001701604_G6,-32.6525787315486,-52.5029108253232
1001701604_G7,-58.1649530851566,-22.2917781601104
1001701604_G9,-63.6686782570595,-2.43491459432079
1001701604_G10,37.0342369925226,28.2442190916028
1001701604_G11,50.0812041833112,17.8550754665467
1001701604_G12,58.41650979369,8.45839014460108
1001701604_G13,-50.8160128010602,-28.9393064831093
1001701604_G14,-38.861867628549,-31.2044332340728
1001701604_G15,50.3127108370691,39.9351775296698
1001701604_G18,54.3307233825964,30.2104559984759
1001701604_G19,49.3342219226742,41.8919766578834
1001701604_H1,-49.3837045808162,-27.6913382131961
1001701604_H3,-56.260780703336,-10.4717051728413
1001701604_H6,-50.8176964425598,-34.3872904934304
1001701604_H9,-64.0568402782556,-2.9874100847483
1001701604_H10,18.0561746674058,59.376186411994
1001701604_H11,-17.6465709700819,-40.0641797927168
1001701604_H12,46.2164230758926,32.2246995752978
1001701604_H13,49.7474621206423,41.0661597658334
1001701604_H14,-30.066088216433,8.77549226888587
1001701604_H15,50.9414143627798,32.7507257614868
1001701604_H16,51.5607334119169,31.5071404228582
1001701604_H18,52.4671285756405,39.8828405685513
1001701604_I3,-61.2671477543775,-0.0620862027462208
1001701604_I5,-50.6354571886395,-31.4196979771011
1001701604_I6,-63.2926363402065,-0.974493659759804
1001701604_I8,-28.7985997292997,-40.2110248446475
1001701604_I10,54.1712554040044,32.5784152937299
1001701604_I15,56.8563973360188,27.7855746243346
1001701604_I16,-23.8256257085219,-14.7884168519135
1001701604_I17,38.4754978692845,42.3176533827571
1001701604_I19,-53.3959597675284,-13.8016959292598
1001701604_J2,4.27812831348213,65.1584308520375
1001701604_J3,-60.3049067255606,1.1318539811385
1001701604_J4,-56.0875048663306,-10.4781682554627
1001701604_J5,-62.5354128378438,0.500514557871687
1001701604_J6,-39.6444669230349,-21.7715037850286
1001701604_J7,-41.7265258639414,-14.2670429177632
1001701604_J8,-63.0770213236126,-1.07942176576204
1001701604_J9,-35.4581783175966,-18.8932610769364
1001701604_J10,51.867040860448,30.2720899996643
1001701604_J13,43.6737298671111,-36.7908105272125
1001701604_J14,41.1059786985691,-37.638005010306
1001701604_J15,35.1320750811618,46.2094950272833
1001701604_J18,52.1858053687882,29.7790073415542
1001701604_J19,-29.9473791080156,-47.7969579765469
1001701604_K1,-51.2480916449633,-28.5413408446143
1001701604_K2,-47.6785818970534,-35.304784834793
1001701604_K3,-56.2043548891171,-24.8092355296457
1001701604_K4,-58.5526353880479,1.30583783993559
1001701604_K5,-50.5238536365258,-11.284389265206
1001701604_K6,-7.34751695124815,-53.4684854194022
1001701604_K7,-27.157889448508,-27.066165538091
1001701604_K8,-63.0703886256646,-0.984224259076652
1001701604_K9,-50.3390936644993,-29.4998606636923
1001701604_K12,-51.1511013185258,-33.8937095938133
1001701604_K13,41.0769827541412,31.913103256059
1001701604_K14,49.5331967725541,32.2321276908099
1001701604_K15,-33.4330346447948,21.4750346761836
1001701604_K16,53.230623412689,28.6333124578113
1001701604_K17,50.0108162145339,33.1527808799872
1001701604_K18,41.6892923545234,41.9027699734619
1001701604_K19,-15.6638122510119,-37.6104776524976
1001701604_L1,-28.0354273552882,-40.9822479271821
1001701604_L2,-54.9609558682127,-26.733662264989
1001701604_L3,-51.2747289872677,-29.9670120252185
1001701604_L4,40.7956539416006,26.8930082594129
1001701604_L5,-35.7303359884803,-8.10962595368366
1001701604_L6,-49.5105260617297,-27.8731602464933
1001701604_L7,-42.9074804123985,-34.1408197382423
1001701604_L8,-54.2805225256323,-25.7229286166303
1001701604_L10,-56.5916237279253,-10.4268213193613
1001701604_L11,52.5147595021986,34.8831887344692
1001701604_L12,44.0208890178019,-36.5560768983142
1001701604_L13,8.3785729371202,63.8371117540985
1001701604_L15,53.911272471324,29.2903586158057
1001701604_L17,-49.6383949883535,-29.0033047953895
1001701604_L19,53.3749771232049,32.7817933232095
1001701604_L20,53.8201466131577,15.4632358869667
1001701604_M1,-49.6364173117234,-28.7106742141044
1001701604_M2,-53.098732273912,-23.9814083556865
1001701604_M3,-56.260059363753,-24.9167252982891
1001701604_M4,-29.9974531685123,-47.9588203536898
1001701604_M5,-19.3647978227692,-35.9812816673733
1001701604_M6,-61.8468767704968,-0.0613463038508473
1001701604_M7,-28.8357134988778,-30.0172082572957
1001701604_M8,53.5889235713943,32.7934791917668
1001701604_M9,-12.0262776854371,-23.7727792729533
1001701604_M10,-34.6020033543413,-39.3034218876446
1001701604_M12,56.1697609694049,23.3575455854054
1001701604_M13,48.0116666740881,43.3483631658369
1001701604_M15,55.9004053515424,8.05268479052149
1001701604_M18,32.7558543326869,37.3514852424482
1001701604_M19,47.5062976103556,34.1006221963288
1001701604_M20,-57.93577108872,-22.5169511493173
1001701604_N1,-59.7233717205166,-0.292964676161752
1001701604_N2,-40.4640718501313,-18.8008151047812
1001701604_N4,-28.545348601084,-29.7740924407804
1001701604_N5,-53.3246869680753,-0.483968429085178
1001701604_N6,16.3506357383786,62.6732745448918
1001701604_N7,-47.9940959956669,-3.49214183093318
1001701604_N8,32.1381845510995,46.8024994968394
1001701604_N9,-51.8252057220864,-31.3175928013269
1001701604_N10,-57.9535509568975,-22.4587742651329
1001701604_N11,55.852307880785,16.2703364858836
1001701604_N12,46.294509401367,32.6402402236503
1001701604_N13,33.7386038249319,28.8287961565105
1001701604_N14,39.8305553613955,32.340406133423
1001701604_N16,52.4538552680685,34.9400580211093
1001701604_N17,43.7391456979291,40.774901976232
1001701604_N18,37.4330382504975,38.579017581207
1001701604_N19,56.8378424975369,-5.54507586431713
1001701604_O1,-46.8650284285171,-3.35875099734545
1001701604_O3,-52.1242461919823,-27.4754365721207
1001701604_O4,-34.4635531267979,-49.9067650269581
1001701604_O6,-54.2513029524639,-2.64159432024755
1001701604_O7,51.8028684307498,31.4472732271377
1001701604_O8,-15.4686838320194,-37.4494895647078
1001701604_O9,45.8040734227227,30.0479758947245
1001701604_O10,-51.7427603373612,-31.1493893560521
1001701604_O11,-36.5142930094723,-37.0264001891784
1001701604_O12,37.0573515688965,13.2996960750115
1001701604_O13,53.8200129688397,29.2055110137203
1001701604_O14,39.38619538417,11.985180527702
1001701604_O15,53.6305081578113,32.7261552641297
1001701604_O16,-29.7396816082778,-52.2876480881785
1001701604_O18,-47.920429403869,-31.7266982853112
1001701604_O20,-53.6302031274313,-25.1066694408554
1001701604_P2,-20.9699667657783,-11.5425461257751
1001701604_P3,-51.2450588917281,-28.8851270681235
1001701604_P4,-50.7818277550286,-30.8873672856538
1001701604_P5,-54.0816725709044,-24.5775493358074
1001701604_P6,-50.2852228365229,-19.9187542814428
1001701604_P8,-41.4707969663361,-11.3074781550993
1001701604_P9,57.9290194466422,6.19157800394884
1001701604_P10,60.7482896288208,17.0708834033626
1001701604_P13,38.5723092968057,43.87517635845
1001701604_P14,36.3811689700539,9.76838678228606
1001701604_P15,-51.3487492819028,-32.4563289398018
1001701604_P16,-35.745982515626,-15.2451141236345
1001701604_P17,-29.9104604479074,-48.4110698961617
1001701604_P18,48.1715732286372,22.1630993650697
1001701604_P19,46.7709841903167,43.9968138591965
1001701604_P20,-51.7569515064784,-30.8105156275013
1001701606_A1,-41.9787464485478,19.9044535954056
1001701606_A2,52.1574365268714,39.2032531280794
1001701606_A3,-52.327792454126,30.5915912643437
1001701606_A6,-55.2933253710171,-24.6582469214247
1001701606_A7,-47.0542592457272,31.3473814710082
1001701606_A8,-26.0520321154437,2.4053610309252
1001701606_A9,-42.5099824613542,16.241859683595
1001701606_A10,37.8542167869897,28.7397461181542
1001701606_A11,-26.2744596991342,-30.0743092665305
1001701606_A12,50.1890534357875,17.7338344406029
1001701606_A13,51.7966805661067,20.447451233996
1001701606_A14,49.88558099768,37.1667445793923
1001701606_A15,46.2815929023179,26.6896857895076
1001701606_A16,41.734441238149,42.2621574101427
1001701606_A17,49.8515515647484,37.2058575756195
1001701606_A18,41.8644365065605,42.6739596938796
1001701606_A19,49.3777040895321,42.6312245266831
1001701606_A22,57.3671893948889,24.1119414143897
1001701606_A23,41.8008746998584,30.9520209172367
1001701606_B2,-41.5422439386614,22.6946235762255
1001701606_B3,-26.7610212697719,-41.0181977983366
1001701606_B4,-29.0752727585437,-40.1059368784642
1001701606_B5,-46.2102598239995,21.7058585385055
1001701606_B6,-0.18977485441297,-12.1661395063309
1001701606_B7,-49.454936665919,31.1501967363975
1001701606_B9,-46.4873413480347,27.5897563037443
1001701606_B10,-43.0591758356364,17.5276309164874
1001701606_B12,49.4960738784153,41.7527628911085
1001701606_B13,47.6555693915759,22.3407089349838
1001701606_B14,50.2897819231095,38.4606158594135
1001701606_B17,46.4779993767117,44.1445478225981
1001701606_B18,58.1647927405626,21.3149190678133
1001701606_B20,50.8036475181941,39.4143954279266
1001701606_B22,48.5116026885239,1.58247574531483
1001701606_B23,39.4989962326345,11.0443817104552
1001701606_C3,-26.6100463536589,1.80202803203971
1001701606_C4,-51.8586513896975,-31.3434518880967
1001701606_C5,-21.5712621024679,-49.0399257326106
1001701606_C7,2.18770654176567,-43.7027148518885
1001701606_C8,-29.9926248708235,10.3782972538141
1001701606_C9,-50.7781247005838,-33.4964835193454
1001701606_C10,-29.9956932098831,6.5758376800657
1001701606_C11,52.0925288748808,-25.3337994507102
1001701606_C12,42.1965622631285,38.505132724637
1001701606_C13,53.5430826014496,34.0463785599216
1001701606_C14,34.606404435993,45.3009415826412
1001701606_C15,38.315526532485,42.2279538727666
1001701606_C17,52.6755961412892,34.4176291320826
1001701606_C18,51.6512195050723,30.0981422874472
1001701606_C19,36.9357964645369,43.7631418617591
1001701606_C20,7.24520193470552,64.7085186529529
1001701606_C21,43.5439369126014,29.6636798268766
1001701606_D1,-40.8601424551668,21.7165902235229
1001701606_D2,-30.8066463131,7.43138321906604
1001701606_D4,-27.1383229163756,14.329592556659
1001701606_D5,-34.7007245227819,34.6487366463468
1001701606_D9,-16.4374610771597,-42.4012733674255
1001701606_D12,38.7326321975721,35.8417255773044
1001701606_D14,39.1677652260846,43.9935314879909
1001701606_D15,36.3125021961826,37.0720366468276
1001701606_D18,48.4409733851907,22.3182024109223
1001701606_D19,38.9207039405997,33.1005076449044
1001701606_D20,31.8488892404053,36.9559980170086
1001701606_E1,-32.8192446421747,36.703467325694
1001701606_E3,-26.8198052057574,-30.0000978994858
1001701606_E4,-50.400216368593,-20.0220284897084
1001701606_E5,54.420143479995,30.5331915060364
1001701606_E7,40.2118475218648,-37.9239311034695
1001701606_E8,-12.4719039069473,-12.3224694048213
1001701606_E9,46.8248605150066,43.9748834581976
1001701606_E10,55.392574098679,-7.35852320114658
1001701606_E11,-42.7717822252623,16.6475648672473
1001701606_E13,52.2626546109793,20.0587701864226
1001701606_E14,18.0289822251001,61.9940487112668
1001701606_E15,58.8466929894838,24.7226546442586
1001701606_E17,50.4614961285199,35.7507199741845
1001701606_E18,42.130678929345,41.3933173678262
1001701606_E19,52.8311674658478,29.1197286612916
1001701606_E20,36.3544928844418,43.7570127496979
1001701606_E21,55.9936803266775,19.9176842443459
1001701606_E23,60.707628445056,18.4949596203029
1001701606_F6,-42.5677840577449,31.6462504959851
1001701606_F7,-31.3654164408368,27.333101401706
1001701606_F8,-7.36919390304901,-41.5684466343337
1001701606_F9,-6.54308404655847,-19.5450640288436
1001701606_F10,-0.487809440081219,-30.2778840746688
1001701606_F11,-7.97549837350976,-17.717624405825
1001701606_F12,50.2586611491195,36.0776118719324
1001701606_F13,36.0265014993148,29.5932902762854
1001701606_F14,38.3399295665464,33.5909942118599
1001701606_F15,36.3432964541512,37.2170498925203
1001701606_F16,36.7169878173113,39.9950403213815
1001701606_F20,60.2531493411501,18.9372576337599
1001701606_F22,38.4892942851063,33.1805729557164
1001701606_F23,36.6700629388825,43.8202318579427
1001701606_G1,-47.288222230111,27.6225065934195
1001701606_G3,-31.1791841100173,9.75126268184434
1001701606_G4,53.505818588138,32.1412686483783
1001701606_G5,-34.6300707086427,34.7404850002317
1001701606_G6,-8.15117635291688,-44.0065781694581
1001701606_G7,49.5866376256921,41.4287519940777
1001701606_G8,40.7185966398643,42.1839774517587
1001701606_G13,40.7429276526715,33.8342002356277
1001701606_G14,58.7671159974023,27.8173655310948
1001701606_G15,48.3683424652709,42.7150052284696
1001701606_G17,42.0420225488186,38.5092984455049
1001701606_G19,42.7797682312608,34.106902818407
1001701606_G22,45.0586799850839,25.2985859768902
1001701606_G23,41.9900458249707,41.5814774005342
1001701606_H3,-5.50236331002755,29.9307505522817
1001701606_H5,-47.1136200056311,33.5433644716098
1001701606_H7,-8.26473216184098,-16.0722744670126
1001701606_H9,-14.8286513090756,-36.8626430565843
1001701606_H12,56.4170259908445,26.4686798722056
1001701606_H14,40.760354793811,42.0599246784096
1001701606_H15,35.0595521931067,42.9843302968102
1001701606_H16,56.0004110386294,20.0382280548515
1001701606_H17,40.0089267216819,43.771599400878
1001701606_H18,54.7528149266576,6.23297067265058
1001701606_H19,43.3578551305347,28.9795482549012
1001701606_H20,54.4766954430812,16.8490911567666
1001701606_H21,8.12442680495042,64.2359502832274
1001701606_H22,55.8866443519861,7.9455941463273
1001701606_H23,50.487680506487,39.2591827919606
1001701606_I1,-26.7243246563928,2.8701784775863
1001701606_I2,-43.2555330655803,17.3802563805003
1001701606_I4,-9.14738091516184,-43.4164744880043
1001701606_I5,35.4532543018865,40.0626585315151
1001701606_I6,60.3789915120767,18.8788364914041
1001701606_I7,-10.8209247568722,-12.7060550624942
1001701606_I9,43.3008291384699,39.3211099782945
1001701606_I10,-40.5327252404012,20.8742948326814
1001701606_I11,-52.3164598543116,30.5969314228097
1001701606_I13,46.5018353044507,29.8710800063017
1001701606_I16,52.1915615712404,39.2708686448884
1001701606_I17,60.422327368437,6.24097913147586
1001701606_I19,37.1865152429449,43.5154942881153
1001701606_I21,56.1095144303413,20.9954189144269
1001701606_I23,51.8109424521694,35.1518699972553
1001701606_J2,-49.3585233844445,31.4002844847956
1001701606_J3,-40.5980649612576,19.6518454944173
1001701606_J4,-46.8648426690289,28.1986001598369
1001701606_J5,-8.5053354830456,-17.5097472341256
1001701606_J11,-51.3173009550447,30.5934857743707
1001701606_J12,56.151814578686,23.5001791243701
1001701606_J13,45.0978143302649,32.8880486905519
1001701606_J14,47.5309576266965,31.4306133364967
1001701606_J18,53.8945707623565,30.9454028217862
1001701606_J19,48.1717870789246,43.1107736893052
1001701606_J20,49.7335390850763,36.9593145710722
1001701606_J22,43.8846049157325,27.1157472411437
1001701606_K1,-31.8802665864576,20.152118706891
1001701606_K3,-40.4439780857782,19.5731475715439
1001701606_K6,-7.44766152622224,-42.327720983235
1001701606_K7,36.5857232101005,40.6377546496683
1001701606_K8,0.34778736033631,-50.9076014635821
1001701606_K9,0.516602168681216,-51.337804317954
1001701606_K11,-41.1056372574028,24.3298548656799
1001701606_K13,52.0807964512111,35.2108854849335
1001701606_K14,43.4874986753547,29.978671368093
1001701606_K15,61.0249028506099,17.9665538860757
1001701606_K16,51.34259942746,35.3170083456261
1001701606_K18,40.0429325883979,43.9113808730302
1001701606_K19,49.5242322848318,41.28130139638
1001701606_K20,48.1518973647018,42.9181952469606
1001701606_K21,46.2876493033569,30.046368810208
1001701606_K22,47.3859207164302,33.9854089013366
1001701606_L3,-46.3970993293767,33.0892464304268
1001701606_L4,-13.6465905979762,-14.6193188206623
1001701606_L5,-17.4945842334859,0.295780309933648
1001701606_L6,-47.7120101894548,23.1426060553173
1001701606_L7,36.3427792770681,37.1641811313795
1001701606_L8,-9.09672672299417,-17.371954910868
1001701606_L9,-47.630873908789,-10.549643207251
1001701606_L10,-15.059765909429,-12.9960911551355
1001701606_L11,-40.8078376322348,21.7887596366709
1001701606_L12,50.9774051714872,-0.95833587092902
1001701606_L14,57.7528427996273,27.4338932992279
1001701606_L15,49.3757943196546,42.5047592216686
1001701606_L16,39.7055849438792,32.9006178338759
1001701606_L17,43.4337378103206,40.6200398527679
1001701606_L18,51.0753912065221,39.2390248352152
1001701606_L20,50.0356849279889,37.7965715457059
1001701606_L22,35.7812095301714,36.5554271784629
1001701606_L23,56.6700616096707,26.1628739592611
1001701606_M1,-42.0839585405024,32.0038398167511
1001701606_M5,-39.5094991571916,-9.95399672069676
1001701606_M7,40.9981583288704,37.6300602718924
1001701606_M9,-30.7633095255561,7.66709271345421
1001701606_M11,-37.8608403467551,15.4373203613398
1001701606_M12,47.4460631338702,32.7392891209695
1001701606_M13,47.9311123591854,43.0239695842741
1001701606_M14,47.2792117650124,32.611662008619
1001701606_M15,53.0494358351455,28.8006393975355
1001701606_M16,45.1283053383527,6.83307693654558
1001701606_M17,50.4161297669372,38.6020404347169
1001701606_M19,37.6458431446566,28.4452226507966
1001701606_M21,48.3601989152602,22.8881761782195
1001701606_N1,-40.7186635584361,19.7707614153517
1001701606_N2,36.8478479565654,38.1597713985818
1001701606_N4,-29.2445001544769,15.9795628130455
1001701606_N6,41.6676170658253,42.3305011736775
1001701606_N7,-50.6683536673744,31.03561102398
1001701606_N8,-43.5460170289931,32.0592148888141
1001701606_N10,37.0069772274011,43.8397854975122
1001701606_N12,60.3711663655569,18.9396952022584
1001701606_N13,44.1793178438675,23.142342312994
1001701606_N14,40.4317680306102,44.0013602772642
1001701606_N15,55.4939795548357,18.3055137709706
1001701606_N16,50.40510438359,38.7915187987171
1001701606_N17,52.1664301889879,16.584497545678
1001701606_N18,47.6421686328741,43.5758128466297
1001701606_N19,46.2626604773631,24.3862555841678
1001701606_N20,47.3759921767327,32.3858998099268
1001701606_N21,18.065377399889,62.4723120184841
1001701606_N23,40.6126188071529,33.4571487388476
1001701606_O1,50.0524236430423,37.5953566672069
1001701606_O2,-30.8857732538217,9.88801402774611
1001701606_O3,-8.10273722841138,-45.4012868852926
1001701606_O7,-8.34650276604372,-18.6771334337559
1001701606_O11,61.1819425962032,10.5029632174306
1001701606_O12,38.3549072916193,32.0789219393894
1001701606_O14,52.223183581179,27.8275020274282
1001701606_O15,43.4324302914573,40.3253886392438
1001701606_O16,41.9373876747208,42.8410785478721
1001701606_O18,57.0475063418641,27.4723010438481
1001701606_O21,35.975482047698,26.5626734891596
1001701606_O23,56.1616904078048,20.2870710552761
1001701606_P1,-49.0120922079599,31.7414177724186
1001701606_P2,-25.2380893174184,2.1954224576745
1001701606_P6,3.37113098430435,-12.0650564184787
